title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Data Mining for Global Trends in Mountain Biodiversity,9.0,23.0,753,1.0,CRC Press,9780000000000.0,,9.0,,"Eva M. Spehn (Editor), Christian Korner (Editor)",200.0
Data Mining for Multimedia Databases,7.0,6.0,754,,AV Akademikerverlag GmbH & Co. KG.,9780000000000.0,,12.0,,"Vibha Lakshmikantha, Venugopal K. R., P. Deepa Shenoy",172.0
Data Mining in Bioinformatics,12.0,9.0,755,1.0,Springer London,9780000000000.0,,10.0,Advanced Information and Knowledge Processing Series,"Jason T. L. Wang (Editor), Mohammed J. Zaki (Editor), Hannu Toivonen (Editor), Dennis Shasha (Editor)",340.0
Data Mining in Grid Computing Environments,12.0,30.0,756,1.0,Wiley,9780000000000.0,,8.0,,Werner Dubitzky (Editor),288.0
Data Mining In Multi-Relations Databases.,9.0,2.0,757,,BiblioLabsII,9780000000000.0,,11.0,,Mark Yen-Ming Goh,76.0
"Data Mining: Concepts, Methodologies, Tools, and Applications",11.0,30.0,758,,IGI Global,9780000000000.0,,12.0,,Information Resources Management Association (Editor),2488.0
Data Mining: Introductory and Advanced Topics,8.0,15.0,759,1.0,Prentice Hall,9780000000000.0,,2.0,,Margaret H. Dunham,315.0
Data Mining Methods and Applications,12.0,18.0,760,,Taylor & Francis,9780000000000.0,,7.0,Discrete Mathematics and Its Applications Series,"Kenneth D. Lawrence (Editor), Stephan Kudyba (Editor), Ronald K. Klimberg (Editor), Ronald Klimberg (Editor), Stephan Kudyba",336.0
Data Mining Methods and Models,1.0,30.0,761,1.0,Wiley,9780000000000.0,,6.0,,Daniel T. Larose,344.0
Data Mining: A Tutorial Based Primer,9.0,26.0,762,1.0,Addison-Wesley,9780000000000.0,,2.0,,"Richard Roiger, Michael Geatz",408.0
Data Mining: Know It All,11.0,26.0,763,,Elsevier Science,9780000000000.0,,8.0,,"Soumen Chakrabarti, Earl Cox, Eibe Frank, Ralf Hartmut Guting, Jiawei Han",480.0
"Data Mining: Multimedia, Soft Computing, and Bioinformatics",9.0,12.0,764,1.0,Wiley,9780000000000.0,,3.0,,"Sushmita Mitra, Tinku Acharya",424.0
"Data Mining Techniques in Sensor Networks: Summarization, Interpolation and Surveillance",9.0,30.0,765,,Springer London,9780000000000.0,,13.0,SpringerBriefs in Computer Science Series,"Annalisa Appice, Anna Ciampi, Fabio Fumarola, Donato Malerba",105.0
Data Mining,12.0,28.0,766,,CreateSpace Independent Publishing Platform,9780000000000.0,,12.0,,U.S. Governement Accountability Office,84.0
Data Mining Using SAS Enterprise Miner,7.0,27.0,767,1.0,Wiley,9780000000000.0,,7.0,Wiley Series in Computational Statistics,Randall Matignon,564.0
Data Mining with R: Learning with Case Studies,11.0,1.0,768,1.0,Taylor & Francis,9780000000000.0,,10.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,Luis Torgo,305.0
DATA MINING with SAS through examples,6.0,14.0,769,,CreateSpace Independent Publishing Platform,9780000000000.0,,13.0,,Cesar Perez Lopez,228.0
Data Model Resource Book: A Library of Universal Data Models for All Enterprises,3.0,28.0,770,1.0,Wiley,9780000000000.0,,1.0,Data Model Resource Book Series,Len Silverston,560.0
"The Data Model Resource CD: A Library of Universal Data Models for All Enterprises, Revised Edition, Volume 1",3.0,22.0,771,1.0,Wiley,9780000000000.0,,1.0,,Len Silverston,1.0
Data Modeler's Workbench: Tools and Techniques for Analysis and Design,12.0,21.0,772,1.0,Wiley,9780000000000.0,,1.0,,Steve Hoberman,496.0
Data Modeling and Database Design,6.0,20.0,773,2.0,Cengage Learning,9780000000000.0,,14.0,,"Narayan S. Umanath, Richard W. Scamell",784.0
Data Modeling and Database Design,1.0,17.0,774,1.0,Cengage Learning,9780000000000.0,,7.0,,"Richard W. Scamell, Narayan S. Umanath",720.0
Data Modeling for Mongodb: Building Well-Designed and Supportable Mongodb Databases,6.0,28.0,775,,"Technics Publications, LLC",9780000000000.0,,14.0,,Steve Hoberman,226.0
Data Modeling Fundamentals: A Practical Guide for IT Professionals,7.0,20.0,776,1.0,Wiley,9780000000000.0,,7.0,,Paulraj Ponniah,464.0
Data Modeling: Theory and Practice,6.0,15.0,777,,"Technics Publications, LLC",9780000000000.0,,7.0,,Graeme Simsion,400.0
The Data Modeling Handbook: A Best-Practice Approach to Building Quality Data Models,12.0,17.0,778,1.0,Wiley,9780000000000.0,,94.0,,"Michael C. Reingruber, William W. Gregory",384.0
"Data Models, Database Languages and Database Management Systems",6.0,1.0,779,1.0,Addison-Wesley,9780000000000.0,,91.0,,Gottfried Vossen,590.0
Data Models: A Semantic Approach for Database Systems,5.0,27.0,780,,MIT Press,9780000000000.0,,80.0,MIT Press Series in Computer Science,Sheldon A. Borkin,288.0
Data Patterns: Patterns & Practices,12.0,21.0,781,,Microsoft Press,9780000000000.0,,4.0,Patterns & Practices Series,"Microsoft Corporation, Carsten Zeitz, Michael Kiel, Christopher Etz",208.0
Data Preparation for Data Mining Using SAS,9.0,29.0,782,,Elsevier Science,9780000000000.0,,6.0,Morgan Kaufmann Series in Data Management Systems Series,Mamdouh Refaat,424.0
"Data Protection: Governance, Risk Management, and Compliance",8.0,10.0,783,1.0,CRC Press,9780000000000.0,,9.0,,David G. Hill,330.0
Data Quality and High-Dimensional Data Analytics: Proceedings of the Dasfaa 2008,2.0,28.0,784,,"World Scientific Publishing Company, Incorporated",9790000000000.0,,9.0,,"Chee-Yong Chan (Editor), Sanjay Chawla (Editor), Shazia Sadiq (Editor)",116.0
Data Quality Assessment  ,5.0,28.0,785,,"Technics Publications, LLC",9780000000000.0,,7.0,Data Quality for Practitioners Series,Arkady Maydanchik,321.0
Data Quality For The Information Age,1.0,1.0,786,1.0,"Artech House, Incorporated",9780000000000.0,,97.0,,"Thomas C. Redman, A. Blanton Godfrey (Foreword by)",332.0
Data Quality in Practices,12.0,8.0,787,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,14.0,FOCUS Series,Laure Berti-Equille,192.0
Data Quality: The Accuracy Dimension,1.0,1.0,788,1.0,Elsevier Science,9780000000000.0,,3.0,Morgan Kaufmann Series in Data Management Systems Series,"Jack E. Olson, Jack Olson",300.0
Data Quality: The Field Guide,12.0,1.0,789,,Elsevier Science,9780000000000.0,,0.0,,"Thomas Redman, Mike Daugherty, Michael Daugherty",256.0
Data Replication,11.0,1.0,790,,Morgan and Claypool Publishers,9780000000000.0,,10.0,Synthesis Lectures on Data Management Series,"Bettina Kemme, Ricardo Jimï¿½ï¿½nez Peris, Marta PatiÌ±o-Martï¿½_nez, M. Tamer ï¿½ï¿½zsu (Contribution by)",154.0
Data Replication: Tools and Techniques for Managing Distributed Information,2.0,19.0,791,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,97.0,,Marie Buretta,384.0
"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",11.0,3.0,792,1.0,Wiley,9780000000000.0,,14.0,,EMC Education Services,448.0
Data Science For Dummies,4.0,20.0,793,1.0,Wiley,9780000000000.0,,15.0,For Dummies Series,Carl Anderson,384.0
"Data Security and Security Data: 27th British National Conference on Databases, BNCOD 27, Dundee, UK, June 29 - July 1, 2010. Revised Selected Papers",3.0,11.0,794,1.0,Springer Berlin Heidelberg,9780000000000.0,,12.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI ,#6121",Lachlan  MacKinnon (Editor),155.0
Data Storage Management : A Systems Approach,5.0,9.0,795,,Pearson Education,9780000000000.0,,97.0,,The Open Group,196.0
Data Strategy,10.0,28.0,796,1.0,Addison-Wesley,9780000000000.0,,5.0,,"Sid Adelman, Larissa Moss, Majid Abai, Larissa Moss",342.0
Data Streams: Models and Algorithms,11.0,27.0,797,1.0,Springer US,9780000000000.0,,6.0,"Advances in Database Systems Series ,#31",Charu C. Aggarwal (Editor),354.0
Data Structures and Other Objects Using C++,3.0,10.0,798,4.0,Prentice Hall,9780000000000.0,,10.0,,"Michael Main, Walter Savitch",848.0
"Data Tables for the 1993 National Transit Database, Section 15 Report Year",7.0,2.0,799,,BiblioGov,9780000000000.0,,12.0,,De Federal Transit Administration (FTA) (Created by),406.0
Data Types and Persistence,6.0,24.0,800,1.0,Springer Berlin Heidelberg,9780000000000.0,,88.0,Topics in Information Systems Series,"Malcolm P. Atkinson (Editor), Peter Buneman (Editor), Ronald Morrison (Editor)",294.0
Data Visualization: Principles and Practice,12.0,15.0,801,,Taylor & Francis,9780000000000.0,,7.0,,Alexandru C. Telea,460.0
Data Visualization: A Successful Design Process,9.0,4.0,802,,Packt Publishing,9780000000000.0,,12.0,,Andy Kirk,206.0
Data Visualization For Dummies,1.0,28.0,803,1.0,Wiley,9780000000000.0,,14.0,For Dummies Series,"Mico Yuk, Stephanie Diamond",256.0
Data Visualization: The State of the Art,4.0,30.0,804,1.0,Springer US,9780000000000.0,,13.0,"The Springer International Series in Engineering and Computer Science ,#713","Frits H. Post (Editor), Gregory Nielson (Editor), Georges-Pierre Bonneau (Editor)",453.0
"Data Visualization, Part 2: New Directions for Evaluation, Number 140",12.0,31.0,805,1.0,Wiley,9780000000000.0,,13.0,J-B PE Single Issue (Program) Evaluation Series,"Tarek Azzam (Editor), Stephanie Evergreen (Editor)",96.0
"Data Visualization: Part 1, New Directions for Evaluation, Number 139",10.0,7.0,806,1.0,Wiley,9780000000000.0,,13.0,J-B PE Single Issue (Program) Evaluation Series,"Tarek Azzam (Editor), Stephanie Evergreen (Editor)",96.0
Data Visualization Techniques,6.0,1.0,807,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,99.0,Trends in Software Series,"Chandrajit Bajaj (Editor), Bala Krishnamurthy, Bala Krishnamurthy",156.0
Data Warehouse Design Solutions,7.0,13.0,808,1.0,Wiley,9780000000000.0,,98.0,,"Christopher Adamson, Michael Venerable",544.0
Data Warehouse : Practical Advice from the Experts,4.0,17.0,809,1.0,Pearson,9780000000000.0,,97.0,,"Joyce Bischoff, Ted Alexander",428.0
Data Warehouse Performance,10.0,30.0,810,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,98.0,,"William H. Inmon, Ryan Sousa, Chris Buss, Ken Rudin",444.0
Data Warehouse Project Management,9.0,14.0,811,1.0,Addison-Wesley,9780000000000.0,,0.0,Addison-Wesley Information Technology Series,"Sid Adelman, Larissa Terpeluk Moss (Joint Author), Larissa T. Moss",448.0
Data Warehouse Systems: Design and Implementation,10.0,14.0,812,,Springer Berlin Heidelberg,9780000000000.0,,14.0,Data-Centric Systems and Applications Series,"Alejandro Vaisman, Esteban Zimanyi",625.0
"Data Warehouses and OLAP: Concepts, Architectures and Solutions",10.0,15.0,813,,IGI Global,9780000000000.0,,6.0,,"Wrembel, Christian Koncilia (Editor)",362.0
Data Warehousing 101: Concepts and Implementation,8.0,28.0,814,,"iUniverse, Incorporated",9780000000000.0,,3.0,,Arshad Khan,136.0
Data Warehousing And Business Intelligence For e-Commerce,5.0,1.0,815,1.0,Elsevier Science,9780000000000.0,,1.0,Morgan Kaufmann Series in Data Management Systems Series,"Alan R. Simon, Steven L. Shaffer",320.0
Data Warehousing and Data Mining Techniques for Cyber Security,12.0,13.0,816,1.0,Springer US,9780000000000.0,,6.0,"Advances in Information Security Series ,#31",Anoop Singhal,159.0
"Data Warehousing and Knowledge Discovery: 8th International Conference, DaWaK 2006, Krakow, Poland, September 4-8, 2006, Proceedings",10.0,5.0,817,1.0,Springer Berlin Heidelberg,9780000000000.0,,6.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4081","A Min Tjoa (Editor), Juan Trujillo (Editor)",582.0
"Data Warehousing and Knowledge Discovery: 9th International Conference, DaWaK 2007, Regensburg, Germany, September 3-7, 2007, Proceedings",8.0,28.0,818,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4654","Il Yeol Song (Editor), Johann Eder (Editor), Tho Manh Nguyen (Editor)",484.0
"Data Warehousing and Knowledge Discovery: 10th International Conference, DaWak 2008 Turin, Italy, September 1-5, 2008, Proceedings",9.0,28.0,819,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5182","Il-Yeol Song (Editor), Johann Eder (Editor), Tho Manh Nguyen (Editor)",434.0
"Data Warehousing and Knowledge Discovery: 15th International Conference, DaWaK 2013, Prague, Czech Republic, August 26-29, 2013, Proceedings",8.0,7.0,820,,Springer Berlin Heidelberg,9780000000000.0,,13.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#8057","Ladjel Bellatreche (Editor), Mukesh K. Mohania (Editor)",340.0
"Data Warehousing and Knowledge Discovery: 11th International Conference, DaWaK 2009 Linz, Austria, August 31-September 2, 2009 Proceedings",9.0,1.0,821,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5691","Mukesh K. Mohania (Editor), A Min Tjoa (Editor)",480.0
"Data Warehousing and Knowledge Discovery: First International Conference, DaWaK'99 Florence, Italy, August 30 - September 1, 1999 Proceedings",9.0,24.0,822,1.0,Springer Berlin Heidelberg,9780000000000.0,,99.0,"Lecture Notes in Computer Science Series ,#1676","Mukesh Mohania (Editor), A Min Tjoa (Editor)",408.0
Data Warehousing and the Management Accountant,6.0,15.0,823,,Elsevier Science,9780000000000.0,,1.0,CIMA Research Series,"Ian Cobb, Mary Vicki Cobb",40.0
"Data Warehousing, Data Mining, and Olap",11.0,1.0,824,1.0,"McGraw-Hill Companies, The",9780000000000.0,,97.0,Series on Data Warehousing and Data Mana,"Alex Berson, Stephen J. Smith",612.0
Data Warehousing Design And Advanced Engineering Applications,3.0,25.0,825,,IGI Global,9780000000000.0,,11.0,Advances in Data Warehousing and Mining (ADWM) Book Series,Ladjel Bellatreche,338.0
Data Warehousing Essentials,5.0,26.0,826,,CreateSpace Publishing,9780000000000.0,,11.0,,Sudhir Warier,134.0
Data Warehousing For Dummies,11.0,13.0,827,1.0,Wiley,9780000000000.0,,97.0,For Dummies Series,Alan R. Simon,360.0
Data Warehousing Fundamentals for IT Professionals,5.0,24.0,828,2.0,Wiley,9780000000000.0,,10.0,,Paulraj Ponniah,600.0
Data Warehousing Fundamentals: A Comprehensive Guide for IT Professionals,8.0,28.0,829,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,1.0,,"Paulraj Ponniah, Ponniah, Pratap P. Reddy (Foreword by)",544.0
Data Warehousing Handbook,9.0,28.0,830,,Lulu.com,9780000000000.0,,6.0,,Rob Mattison,444.0
Data Warehousing in Action,8.0,25.0,831,1.0,Wiley,9780000000000.0,,97.0,,Sean Kelly,334.0
Data Warehousing,6.0,15.0,832,,"Oxford University Press, USA",9780000000000.0,,9.0,,Reema Thareja,456.0
Data Warehousing: The Ultimate Guide to Building Corporate Business Intelligence,4.0,27.0,833,1.0,"Springer-Verlag New York, LLC",9780000000000.0,,1.0,HOTT Guide Series,"SCN Education B.V. (Editor), Scn Education Bv (Editor)",336.0
Data Warehousing Technologics for Students,7.0,23.0,834,,Arizona Business Alliance LLC,9780000000000.0,,14.0,,Dr Ashwin I. Mehta,162.0
Data Warehousing with Microsoft SQL Server 7.0: Technical Reference,3.0,1.0,835,1.0,Microsoft Press,9780000000000.0,,0.0,Microsoft Technical Series,Jake Sturm,500.0
Database 5 for Windows Programming for Dummies,11.0,1.0,836,,"Wiley, John & Sons, Incorporated",9780000000000.0,,94.0,For Dummies Series,"James Coombs, Ted Coombs",416.0
Database Access Control,12.0,24.0,837,,VDM Verlag,9780000000000.0,,10.0,,Philip Masser,84.0
Database Access with Visual Basic 5.X,11.0,14.0,838,,Que,9780000000000.0,,97.0,,"Jeffrey P. McManus, Jeffrey MacManus",736.0
Database Access with Visual Basic .NET,10.0,4.0,839,3.0,Addison-Wesley,9780000000000.0,,2.0,,"Jeffrey P. McManus, Jackie Goldstein",464.0
Database Activities to Build Social Studies Skills,9.0,1.0,840,1.0,"Course Technology, Inc.",9780000000000.0,,96.0,Df - Computer Applications Series,John Steffe,107.0
Database Activity Monitoring,1.0,21.0,841,,Alphascript Publishing,9790000000000.0,,11.0,,"Frederic P. Miller (Editor), Agnes F. Vandome (Editor), John McBrewster (Editor)",72.0
Database administration and automation,5.0,9.0,842,,International Book Marketing Service Ltd,9790000000000.0,,12.0,,Carleton Olegario M ximo (Editor),120.0
Database Administration: The Complete Guide to DBA Practices and Procedures,10.0,25.0,843,2.0,Addison-Wesley,9780000000000.0,,12.0,,Craig S. Mullins,890.0
Database Administrator - How To Land A Top-Paying Job,10.0,23.0,844,,Emereo Pty Ltd,9780000000000.0,,9.0,,Brad Andrews,148.0
Database Analysis and Design,10.0,28.0,845,2.0,Krieger Publishing Company,9780000000000.0,,89.0,,Hugh Robinson,372.0
Database Analysis and Design,3.0,28.0,846,2.0,Prentice Hall,9780000000000.0,,91.0,,"Igor T. Hawryszkiewycz, I. T. Hawryszkiewycz",574.0
"Database and Application Security XV: IFIP TC11 / WG11.3 Fifteenth Annual Working Conference on Database and Application Security July 15-18, 2001, Niagara on the Lake, Ontario, Canada",4.0,30.0,847,1.0,Springer US,9780000000000.0,,2.0,"IFIP Advances in Information and Communication Technology Series ,#87","Martin S. Olivier (Editor), David L. Spooner (Editor)",346.0
"Database and Data Communication Network Systems, Three-Volume Set: Techniques and Applications",7.0,2.0,848,,Elsevier Science,9780000000000.0,,2.0,,"Cornelius T. Leondes (Editor), Cornelius T. Leondes",952.0
Database and Data Communication Systems: A Guide for Managers,1.0,1.0,849,,Prentice Hall Professional Technical Reference,9780000000000.0,,83.0,,Myles E. Walsh,273.0
"Database and Expert Systems Applications: 8th International Conference, DEXA'97, Toulouse, France, September 1-5, 1997, Proceedings",9.0,19.0,850,1.0,Springer Berlin Heidelberg,9780000000000.0,,97.0,"Lecture Notes in Computer Science Series ,#1308","A. Hameurlain (Editor), A. Min Tjoa (Editor)",694.0
"Database and Expert Systems Applications: Proceedings of the International Conference in Valencia, Spain, 1992",11.0,28.0,851,,Springer Vienna,9780000000000.0,,92.0,,"A Min Tjoa (Editor), Isidro Ramos (Editor)",546.0
