title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Advanced Oracle Service Bus 11g,10.0,2.0,829,,ConsultantsNetwork,9780000000000.0,English,13.0,,Eaiesb;Consultants Network;,986.0
Microsoft SQL Server 2000 Optimization Guide,11.0,20.0,830,,Prentice Hall PTR,9780000000000.0,English,0.0,Prentice Hall PTR Microsoft Technologies Series,Jenney Lynne Fields;,544.0
Distributed Database Integrity,,,831,,PN,,,92.0,,Ira B. Greenberg;,
Social Statistics: An Introduction to Using SPSS,2.0,18.0,832,1,McGraw-Hill Humanities/Social Sciences/Languages,9780000000000.0,English,0.0,,J. Richard Kendrick;,640.0
Component Database Systems  ,10.0,30.0,833,,Morgan Kaufmann,9780000000000.0,English,0.0,The Morgan Kaufmann Series in Data Management Systems,Klaus R. Dittrich;Andreas Geppert;,294.0
Getting Started with Fluidinfo,3.0,2.0,834,1,O'Reilly Media,9780000000000.0,English,12.0,,Nicholas J. Radcliffe;Nicholas H. Tollervey;,140.0
Relational Databases,12.0,,835,,Prentice Hall,9780000000000.0,English,85.0,,Chao-Chih Yang;,256.0
Data Warehousing am Beispiel einer Performancedatenbank: Beispiel der Erstellung eines aussagekrÀ__ftigen DWH Systems und die theoretischen HintergrÀ__nde ... Form erlÀ__utert.  ,4.0,25.0,836,,VDM Verlag Dr. MÀ__ller,9780000000000.0,German,8.0,,Hannes Klotz;,116.0
Mastering Dreamweaver MX Databases,2.0,3.0,837,,Sybex,9780000000000.0,English,3.0,,Susan Sales Harkins;Bryan Chamberlain;Darren McGee;,707.0
"Database Systems for Advanced Applications: 14th International Conference, DASFAA 2009, Brisbane, Australia, April 21-23, 2009, Proceedings  ",3.0,26.0,838,2009,Springer,9780000000000.0,English,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5463)",Xiaofang Zhou;Haruo Yokota;Ke Deng;,797.0
Professional Microsoft SQL Server 2012 Reporting Services,6.0,5.0,839,1,Wrox,9780000000000.0,English,12.0,,Paul Turley;Robert M. Bruckner;Thiago Silva;,912.0
Illustrated Course Guide: Microsoft Access 2010 Advanced  ,1.0,1.0,840,1,Cengage Learning,9780000000000.0,English,11.0,Illustrated Course Guides,Lisa Friedrichsen;,144.0
"Data Mining Cookbook: Modeling Data for Marketing, Risk and Customer Relationship Management",11.0,3.0,841,,Wiley,9780000000000.0,English,0.0,,Olivia Parr Rud;,1.0
Access 2007 VBA Made Accessible  ,10.0,1.0,842,,Holy Macro! Books,9780000000000.0,English,8.0,Visual Training series,Dr. Gerard Verschuuren;,1150.0
"Web Intelligence: Research and Development: First Asia-Pacific Conference, WI 2001, Maebashi City, Japan, October 23-26, 2001, Proceedings  ",11.0,9.0,843,,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2198),Ning Zhong;Yiyu Yao;Jiming Liu;,620.0
SQL Fundamentals with CDROM,5.0,11.0,844,,Prentice Hall,9780000000000.0,English,99.0,,John J. Patrick;,544.0
FileMaker Pro 5 for Windows & Macintosh  ,,,845,,Peachpit Press,9780000000000.0,English,0.0,,Nolan Hester;,344.0
PROC SQL: Beyond the Basics Using SAS,9.0,15.0,846,1,SAS Institute,9780000000000.0,English,4.0,,Kirk Lafler;,388.0
Practical Introduction to Data Structures and Algorithm Analysis    ,9.0,16.0,847,2,Prentice Hall,9780000000000.0,English,0.0,,Clifford A. Shaffer;,512.0
Oracle WebLogic Server 12c Administration Handbook,4.0,22.0,848,1,McGraw-Hill Osborne Media,9780000000000.0,English,14.0,,Sam R. Alapati;,576.0
Data Warehouse Design: Modern Principles and Methodologies,5.0,26.0,849,1,McGraw-Hill Osborne Media,9780000000000.0,English,9.0,,Matteo Golfarelli;Stefano Rizzi;,480.0
The Four Agreements: A Practical Guide to Personal Freedom,11.0,15.0,850,,Amber-Allen Publishing,,English,11.0,,Don Miguel Ruiz;,
Metaheuristic Clustering  ,3.0,24.0,851,2009,Springer,9780000000000.0,English,9.0,Studies in Computational Intelligence (Book 178),Swagatam Das;Ajith Abraham;Amit Konar;,252.0
Inhabited Information Spaces: Living with your Data  ,1.0,8.0,852,,Springer,9780000000000.0,English,4.0,Computer Supported Cooperative Work,David N. Snowdon;Elizabeth F. Churchill;Emmanuel FrÀ_con;,329.0
Relational Data Mining,12.0,15.0,853,Softcover reprint of hardcover 1st ed. 2001,Springer,9780000000000.0,English,10.0,,Saso Dzeroski;Nada Lavrac;,398.0
Oracle Solaris 10 System Virtualization Essentials  ,9.0,11.0,854,1,Prentice Hall,9780000000000.0,English,10.0,Oracle Solaris System Administration Series,Jeff Victor;Jeff Savit;Gary Combs;,384.0
Pro VS 2005 Reporting using SQL Server and Crystal Reports  ,11.0,20.0,855,1,Apress,9780000000000.0,English,6.0,Expert's Voice in .NET,Rod Paddock;Kevin Goff;,528.0
Cooperative Work and Coordinative Practices: Contributions to the Conceptual Foundations of Computer-Supported Cooperative Work  ,2.0,9.0,856,2011,Springer,9780000000000.0,English,11.0,Computer Supported Cooperative Work,Kjeld Schmidt;,472.0
Master Data Management & Enterprise Engineering,7.0,12.0,857,,CreateSpace Independent Publishing Platform,9780000000000.0,English,12.0,,Dr. M. Naoulo;,310.0
Handbook of Data Quality: Research and Practice,5.0,23.0,858,2013,Springer,9780000000000.0,English,13.0,,Shazia Sadiq;,438.0
"Recent Advances in Intrusion Detection: 5th International Symposium, RAID 2002, Zurich, Switzerland, October 16-18, 2002, Proceedings  ",11.0,11.0,859,,Springer,9780000000000.0,English,2.0,Lecture Notes in Computer Science (Book 2516),Andreas Wespi;Giovanni Vigna;Luca Deri;,327.0
Data Munging with Perl,1.0,15.0,860,,Manning Publications,9780000000000.0,English,1.0,,David Cross;,300.0
"Advances in Knowledge Discovery and Data Mining: 12th Pacific-Asia Conference, PAKDD 2008 Osaka, Japan, May 20-23, 2008 Proceedings  ",5.0,8.0,861,2008,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5012),Takashi Washio;Einoshin Suzuki;Kai Ming Ting;,1102.0
"High Availability and Disaster Recovery Options for DB2 for Linux, Unix, and Windows",10.0,11.0,862,,Vervante,9780000000000.0,English,12.0,,IBM Redbooks;,584.0
Distributed Computing with IBM MQSeries,11.0,8.0,863,,Wiley,9780000000000.0,English,96.0,,Leonard Gilman;Richard Schreiber;,283.0
SQL Server Hardware,6.0,6.0,864,,Red gate books,9780000000000.0,English,11.0,,Glenn Berry;,340.0
"Biodiversity Databases: Techniques, Politics, and Applications  ",4.0,25.0,865,,CRC Press,9780000000000.0,English,7.0,Systematics Association Special Volumes (Book 73),Gordon B. Curry;Chris J. Humphries;,208.0
MicrosoftÀ_À_ SQL Server 2008 R2 Analytics & Data Visualization,9.0,30.0,866,1,McGraw-Hill Osborne Media,9780000000000.0,English,10.0,,Doug Harts;Jim Dugan;Tricia Almas;,576.0
"Distributed Algorithms: 8th International Workshop, WDAG 1994, Terschelling, The Netherlands, September 29 - October 1, 1994. Proceedings  ",9.0,14.0,867,1994,Springer,9780000000000.0,English,94.0,Lecture Notes in Computer Science (Book 857),Gerard Tel;Paul Vitanyi;,378.0
Pro SQL Server 2008 Service Broker  ,7.0,24.0,868,1,Apress,9780000000000.0,English,8.0,Books for Professionals by Professionals,Klaus Aschenbrenner;,600.0
Scripting Intelligence: Web 3.0 Information Gathering and Processing  ,6.0,29.0,869,1,Apress,9780000000000.0,English,9.0,Expert's Voice in Open Source,Mark Watson;,392.0
Oracle9i for Windows  Handbook,4.0,19.0,870,2nd,McGraw-Hill/OsborneMedia,9780000000000.0,English,2.0,Oracle (McGraw-Hill),Anand Adkoli;,528.0
Multilinear Subspace Learning: Dimensionality Reduction of Multidimensional Data  ,12.0,11.0,871,1,Chapman and Hall/CRC,9780000000000.0,English,13.0,Chapman & Hall/Crc Machine Learning & Pattern Recognition,Haiping Lu;Konstantinos N. Plataniotis;Anastasios Venetsanopoulos;,296.0
An Introduction to Data Structures and Algorithms  ,11.0,9.0,872,2002,BirkhÀ__user,9780000000000.0,English,1.0,Progress in Theoretical Computer Science,J.A. Storer;John C. Cherniavsky;,599.0
Microsoft SQL Server 2008: A Beginner's Guide,7.0,30.0,873,4th,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,,DuÀ__an Petkovic;,709.0
"The Semantic Web: Research and Applications: 8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 - June 2, 2011. ... Applications, incl. Internet/Web, and HCI)",5.0,12.0,874,2011,Springer,9780000000000.0,English,11.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6644)",Grigoris Antoniou;Marko Grobelnik;Elena Simperl;,520.0
"WEBKDD 2002 - Mining Web Data for Discovering Usage Patterns and Profiles: 4th International Workshop, Edmonton, Canada, July 23, 2002, Revised Papers ... / Lecture Notes in Artificial Intelligence)",12.0,5.0,875,,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2703),Osmar R. Zaiane;Jaideep Srivastava;Myra Spiliopoulou;,183.0
Data WarehouseDesignModern Principles and Methodologies byRizzi,,,876,,McGraw-Hill Osborne Media,,,9.0,,Rizzi;,
Access and Operator Methods for the Triton Nested Relational Database System,,,877,,PN,,,90.0,,Tina M. Harvey;,
SQL Bible,4.0,7.0,878,2,Wiley,9780000000000.0,English,8.0,,Alex Kriegel;Boris M. Trukhnov;,888.0
MicrosoftÀ_À_ ExpressionÀ_À_ Design Step by Step  ,1.0,26.0,879,1,Microsoft Press,9780000000000.0,English,8.0,,Sara Froehlich;Marc Campbell;,279.0
"Distributed Algorithms: 10th International Workshop, WDAG '96, Bologna, Italy, October 9 - 11, 1996. Proceedings  ",9.0,25.0,880,,Springer,9780000000000.0,English,96.0,Lecture Notes in Computer Science (Book 1151),À__zalp Babaoglu;Keith Marzullo;,388.0
Apache Derby -- Off to the Races: Includes Details of IBM Cloudscape  ,11.0,6.0,881,1,IBM Press,9780000000000.0,English,5.0,,Paul C. Zikopoulos;George Baklarz;Dan Scott;,600.0
Oracle8 Architecture,9.0,25.0,882,,Oracle Press,9780000000000.0,English,97.0,Oracle Series,Steve Bobrowski;,356.0
MicrosoftÀ_À_ SQL ServerÀ_À_ 2005: Database Essentials Step by Step  ,9.0,13.0,883,,Microsoft Press,9780000000000.0,English,6.0,Step by Step Developer,Solid Quality Learning;,306.0
Exam 70-432 Microsoft SQL Server 2008 Implementation and Maintenance,2.0,15.0,884,1,Wiley,9780000000000.0,English,11.0,,Microsoft Official Academic Course;,504.0
Visual Saliency Computation: A Machine Learning Perspective  ,5.0,19.0,885,,Springer,9780000000000.0,English,14.0,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 8408)",Jia Li;Wen Gao;,240.0
Overview of the PMBOKÀ_À_ Guide: Paving the Way for PMPÀ_À_ Certification,8.0,30.0,886,3rd ed. 2012,Springer,9780000000000.0,English,12.0,,DeasÀ__n À_À_ ConchÀ__ir;,216.0
Access 2000 Visual Reference Basics,5.0,,887,,D D C Pub,9780000000000.0,English,99.0,Visual Reference Basics,Diana Rain;,213.0
Advanced Macromedia ColdFusion MX 7 Application Development,5.0,5.0,888,1,Macromedia Press,9780000000000.0,English,5.0,,Ben Forta;et al;,1024.0
"Advances in Data and Web Management: Joint International Conferences, APWeb/WAIM 2009, Suzhou, China, April 2-4, 2009, Proceedings  ",3.0,18.0,889,2009,Springer,9780000000000.0,English,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5446)",Qing Li;Ling Feng;Jian Pei;,685.0
"Parallelisme, communication et synchronisation  ",,,890,,Editions du Centre national de la recherche scientifique,9780000000000.0,French,85.0,,,584.0
Data warehouse and data mining ,1.0,1.0,891,,Peking University Press,9790000000000.0,Chinese,0.0,,LIAO KAI JI;,
Routine SAS SQL,3.0,25.0,892,,Breakfast,9780000000000.0,English,14.0,,Rick Aster;,224.0
Super Charge Your Data Warehouse: Invaluable Data Modeling Rules to Implement Your Data Vault,11.0,11.0,893,,CreateSpace Independent Publishing Platform,9780000000000.0,English,11.0,,Dan Linstedt;Kent Graziano;,126.0
Web Search: Multidisciplinary Perspectives  ,3.0,11.0,894,2008,Springer,9780000000000.0,English,8.0,Information Science and Knowledge Management (Book 14),Amanda Spink;Michael Zimmer;,352.0
"Requirements Engineering: Foundation for Software Quality: 14th International Working Conference, REFSQ 2008 Montpellier, France, june 16-17, 2008, ... / Programming and Software Engineering)",5.0,30.0,895,2008,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Programming and Software Engineering (Book 5025),Barbara Paech;Colette Rolland;,205.0
Oracle e-Business Consultancy Handbook,4.0,13.0,896,,lulu.com,9780000000000.0,English,12.0,,John Priestley;,564.0
Microsoft Access 2010 Plain & Simple,6.0,10.0,897,,Microsoft Press,,English,10.0,Plain & Simple,Curtis Frye D.;,288.0
"Machine Learning and Interpretation in Neuroimaging: International Workshop, MLINI 2011, Held at NIPS 2011, Sierra Nevada, Spain, December 16-17, ... / Lecture Notes in Artificial Intelligence)",11.0,10.0,898,2012,Springer,9780000000000.0,English,12.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 7263),Georg Langs;Irina Rish;Moritz Grosse-Wentrup;,266.0
"Interactive Storytelling: First Joint International Conference on Interactive Digital Storytelling, ICIDS 2008 Erfurt, Germany, November 26-29, 2008, ... Applications, incl. Internet/Web, and HCI)",11.0,13.0,899,,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5334)",Ulrike Spierling;Nicolas Szilas;,334.0
"Advances in Multimedia Modeling: 13th International Multimedia Modeling Conference, MMM 2007, Singapore, January 9-12, 2007, Proceedings, Part II ... Applications, incl. Internet/Web, and HCI)",12.0,22.0,900,2006,Springer,9780000000000.0,English,6.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4352)",Tat-Jen Cham;Jianfei Cai;Chitra Dorai;,744.0
Data Warehousing Fundamentals for IT Professionals,5.0,24.0,901,2,Wiley,9780000000000.0,English,10.0,,Paulraj Ponniah;,600.0
"Algorithmic Number Theory: First International Symposium, ANTS-I, Ithaca, NY, USA, May 6 - 9, 1994. Proceedings  ",12.0,16.0,902,1994,Springer,9780000000000.0,English,94.0,Lecture Notes in Computer Science (Book 877),Leonard M. Adleman;Ming-Deh Huang;,320.0
Java EE 7: The Big Picture,10.0,1.0,903,1,McGraw-Hill Osborne Media,9780000000000.0,English,14.0,,Dr. Danny Coward;,512.0
Advanced Data Warehouse Design: From Conventional to Spatial and Temporal Applications  ,4.0,6.0,904,,Springer,9780000000000.0,English,11.0,Data-Centric Systems and Applications,Elzbieta Malinowski;Esteban ZimÀ_À_nyi;,435.0
"Geographic Data Mining and Knowledge Discovery, Second Edition  ",5.0,27.0,905,2,CRC Press,9780000000000.0,English,9.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,Harvey J. Miller;Jiawei Han;,486.0
Transactions on Computational Systems Biology X  ,12.0,18.0,906,,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Transactions on Computational Systems Biology (Book 5410),Corrado Priami;Falko Dressler;Ozgur Akan;,197.0
Materials Management Systems: A Modular Library,5.0,,907,,Krieger Pub Co,9780000000000.0,English,77.0,,Robert Goodell Brown;,448.0
SQL Functions Programmer's Reference  ,4.0,29.0,908,1,Wrox,9780000000000.0,English,5.0,Programmer to Programmer,Arie Jones;Ryan K. Stephens;Ronald R. Plew;,790.0
Programming the Perl DBI: Database programming with Perl,2.0,11.0,909,,O'Reilly Media,9780000000000.0,English,0.0,,Tim Bunce;Alligator Descartes;,366.0
Business Intelligence: The IBM Solution: Datawarehousing and OLAP,5.0,14.0,910,Book & 2 CD-ROMs,Springer,9780000000000.0,English,99.0,,Mark Whitehorn;Mary Whitehorn;,289.0
"Human-Computer Interaction: Design and Development Approaches: 14th International Conference, HCI International 2011, Orlando, FL, USA, July 9-14, ... Applications, incl. Internet/Web, and HCI)",6.0,24.0,911,2011,Springer,9780000000000.0,English,11.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6761)",Julie A. Jacko;,703.0
"Access 2003 Programming By Example With VBA, XML, And ASP",3.0,10.0,912,,Jones & Bartlett Learning,9780000000000.0,English,5.0,,Julitta Korol;,704.0
Access 2013 For Dummies,4.0,1.0,913,1,For Dummies,9780000000000.0,English,13.0,,Laurie Ulrich Fuller;Ken Cook;,456.0
"Distributed Database Management Systems   by Rahimi, Saeed K - Haug, Frank S  ",,,914,,"WileyIEEE Computer Society Pr, Hardcover(2010)",,,10.0,,Rahimi;,
Recommender Systems and the Social Web: Leveraging Tagging Data for Recommender Systems,4.0,10.0,915,2013,Springer Vieweg,9780000000000.0,English,13.0,,Fatih Gedikli;,112.0
"Building Search Applications: Lucene, Lingpipe, and Gate",6.0,,916,First,Mustru Publishing,9780000000000.0,English,8.0,,Manu Konchady;,448.0
"Learning Microsoft Office Publisher 2010, Student Edition",4.0,2.0,917,1,Prentice Hall,9780000000000.0,English,11.0,,Catherine Skintik;,384.0
Data Mining Techniques,10.0,15.0,918,,Orient Blackswan,9790000000000.0,English,13.0,,Arun K Pujari;,388.0
"Data Mining, Data Warehousing and Client/Server Databases: Proceedings of the 8th International Hong Kong Computer Society Database Workshop  ",12.0,1.0,919,1,Springer,9790000000000.0,English,97.0,,Brian Siu;Paul K.M. Kwan;Benedict Lam;,316.0
"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition  ",4.0,12.0,920,2nd ed. 2009. Corr. 7th printing 2013,Springer,9780000000000.0,English,11.0,Springer Series in Statistics,Trevor Hastie;Robert Tibshirani;Jerome Friedman;,745.0
Toad Pocket Reference for Oracle  ),6.0,1.0,921,,O'Reilly Media,,English,5.0,Pocket Reference (O'Reilly),Jeff Smith;Patrick McGrath;Bert Scalzo PH.D.;,130.0
Concurrent Object-Oriented Programming and Petri Nets: Advances in Petri Nets  ,4.0,18.0,922,2001,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science (Book 2001),Gul A. Agha;Fiorella De Cindio;Grzegorz Rozenberg;,544.0
